YEAR,MONTH,DATE,SITE,DEPTH,REP,SP_CODE,COUNT,COMMENTS,Common_Name,GROUP,SURVEY,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_GENUS,TAXON_SPECIES
2004,10,10/29/2004,BC Point,30,2,Pycno,15,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2004,10,10/29/2004,THW,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2004,10,10/29/2004,THW,20,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2004,10,10/29/2004,THW,30,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2004,10,10/29/2004,THE,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2004,10,10/29/2004,THE,20,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2004,10,10/29/2004,THE,30,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Diablo,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Diablo,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Diablo,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Frys I,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Frys I,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Frys I,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Frys II,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Frys II,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Frys II,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Frys III,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Frys III,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Frys III,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Fern 1,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Fern 1,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Fern 1,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Fern 0,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Fern 0,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,Fern 0,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,BC I,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,BC I,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,BC I,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,BC II,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,BC II,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,BC II,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,BC Point,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,BC Point,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,BC Point,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,THW,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,THW,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,THW,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,THE,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,THE,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,10,10/21/2005,THE,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Diablo,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Diablo,20,2,Pycno,2,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Diablo,30,2,Pycno,7,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Frys I,10,2,Pycno,6,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Frys I,20,2,Pycno,9,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Frys I,30,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Frys II,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Frys II,20,2,Pycno,2,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Frys II,30,2,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Frys III,10,2,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Frys III,20,2,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Frys III,30,2,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Fern 1,10,2,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Fern 1,20,2,Pycno,4,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Fern 1,30,2,Pycno,4,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Fern 0,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Fern 0,20,2,Pycno,6,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,Fern 0,30,2,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,BC I,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,BC I,20,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,BC I,30,2,Pycno,2,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,BC II,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,BC II,20,2,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,BC II,30,2,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,BC Point,10,2,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,BC Point,20,2,Pycno,7,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,BC Point,30,2,Pycno,3,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,THW,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,THW,20,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,THW,30,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,THE,10,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,THE,20,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2005,11,11/11/2005,THE,30,2,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Diablo,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Diablo,20,1,Pycno,7,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Diablo,30,1,Pycno,15,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Frys I,10,1,Pycno,15,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Frys I,20,1,Pycno,20,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Frys I,30,1,Pycno,19,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Frys II,10,1,Pycno,8,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Frys II,20,1,Pycno,17,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Frys II,30,1,Pycno,10,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Frys III,10,1,Pycno,2,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Frys III,20,1,Pycno,15,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Frys III,30,1,Pycno,7,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Fern 1,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Fern 1,20,1,Pycno,4,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Fern 1,30,1,Pycno,17,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Fern 0,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Fern 0,20,1,Pycno,4,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,Fern 0,30,1,Pycno,20,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,BC I,10,1,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,BC I,20,1,Pycno,7,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,BC I,30,1,Pycno,5,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,BC II,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,BC II,20,1,Pycno,3,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,BC II,30,1,Pycno,6,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,BC Point,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,BC Point,20,1,Pycno,2,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,BC Point,30,1,Pycno,10,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,THW,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,THW,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,THW,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,THE,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,THE,20,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2006,10,10/27/2006,THE,30,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Diablo,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Diablo,20,1,Pycno,4,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Diablo,30,1,Pycno,8,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Frys I,10,1,Pycno,6,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Frys I,20,1,Pycno,10,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Frys I,30,1,Pycno,7,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Frys II,10,1,Pycno,8,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Frys II,20,1,Pycno,10,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Frys II,30,1,Pycno,8,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Frys III,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Frys III,20,1,Pycno,8,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Frys III,30,1,Pycno,4,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Fern 1,10,1,Pycno,0,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Fern 1,20,1,Pycno,7,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Fern 1,30,1,Pycno,15,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Fern 0,10,1,Pycno,5,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Fern 0,20,1,Pycno,9,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,Fern 0,30,1,Pycno,6,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,BC I,10,1,Pycno,1,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,BC I,20,1,Pycno,8,-99999,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
2007,11,11/13/2007,BC I,30,1,Pycno,5,Pile=yoy,Sunflower Star,INVERT,FISH,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,helianthoides
